id,text,timestamp,likes,cleaned_text
1838627869360037970,"यूपीएससी सहित केन्द्र सरकार में विभिन्न पदों के लिए प्रतियोगी परीक्षाओं की तैयारी करने वाले छात्र छात्राओं से मिल कर उनकी समस्याओं को सुना, यह जानना अत्यंत दुखद है कि सरकार की अनदेखी की वजह से इन सभी छात्र - छात्राओं की स्थिति अत्यंत निराशाजनक और चिंताजनक बनी हुई है।

केंद्र सरकार की परीक्षा के लिए 4.5 करोड़ उम्मीदवारों में से 74% उम्मीदवार असुरक्षित और खतरनाक जीवन स्थितियों को सहन करने के लिए मजबूर हैं, अत्यधिक किराया और उच्च कोचिंग फीस के कारण तनाव में हैं, परीक्षा प्रक्रिया में व्यापक भ्रष्टाचार के कारण निराश हैं। यह कहना गलत नहीं होगा कि देश के युवा आज मानसिक रूप से प्रताड़ना झेल रहे हैं !

राजधानी समेत देश भर में सरकार द्वारा इन छात्र - छात्राओं को मूलभूत सुविधाएँ तक उपलब्ध न कराये जाने के चलते उनमें हताशा का भाव आता जा रहा है, ये प्रतियोगी ही हमारे देश का भविष्य हैं लेकिन दुर्भाग्यपूर्ण है कि सरकार द्वारा  इनके लिए न कोई हॉस्टल की सुविधा है, न उनकी पढाई के लिए कोई पुस्तकालय !

छात्रों की मांग है कि इस महत्वपूर्ण मुद्दे पर सरकार उनकी समस्याओं के तत्काल निस्तारण हेतु उचित कार्रवाई सुनिश्चित करे, उन्हें सामाजिक और आर्थिक न्याय मिले। सरकार को तत्काल छात्रों की मांगों पर सकारात्मक विचार करना चाहिए। कांग्रेस पार्टी देश के युवाओं को न्याय दिलाने हेतु संकल्पबद्ध है !",2024-09-24T17:13:00.000Z,4184,य प एसस सह त क न द र सरक र म व भ न न पद क ल ए प रत य ग पर क ष ओ क त य र करन व ल छ त र छ त र ओ स म ल कर उनक समस य ओ क स न यह ज नन अत य त द खद ह क सरक र क अनद ख क वजह स इन सभ छ त र छ त र ओ क स थ त अत य त न र श जनक और च त जनक बन ह ई ह क द र सरक र क पर क ष क ल ए 4 5 कर ड उम म दव र म स 74 उम म दव र अस रक ष त और खतरन क ज वन स थ त य क सहन करन क ल ए मजब र ह अत यध क क र य और उच च क च ग फ स क क रण तन व म ह पर क ष प रक र य म व य पक भ रष ट च र क क रण न र श ह यह कहन गलत नह ह ग क द श क य व आज म नस क र प स प रत ड न झ ल रह ह र जध न सम त द श भर म सरक र द व र इन छ त र छ त र ओ क म लभ त स व ध ए तक उपलब ध न कर य ज न क चलत उनम हत श क भ व आत ज रह ह य प रत य ग ह हम र द श क भव ष य ह ल क न द र भ ग यप र ण ह क सरक र द व र इनक ल ए न क ई ह स टल क स व ध ह न उनक पढ ई क ल ए क ई प स तक लय छ त र क म ग ह क इस महत वप र ण म द द पर सरक र उनक समस य ओ क तत क ल न स त रण ह त उच त क र रव ई स न श च त कर उन ह स म ज क और आर थ क न य य म ल सरक र क तत क ल छ त र क म ग पर सक र त मक व च र करन च ह ए क ग र स प र ट द श क य व ओ क न य य द ल न ह त स कल पबद ध ह 
1840701916202041846,"@AnandK167 is a visionary leader, and Anil Kapoor sees that! Their collaboration through Agilus is set to challenge norms and inspire future generations. #AnilKapoorTrustsAgilus",2024-09-30T10:35:00.000Z,0, is a visionary leader and anil kapoor sees that their collaboration through agilus is set to challenge norms and inspire future generations 
1839957693395587280,"22 सितंबर से शुरू हुए हमारे अभियान #10साल_दिल्लीबेहाल का असर है कि केजरीवाल गैंग आज सड़क पर घूमने लगा है

“दस साल दिल्ली बेहाल” का हमारा अभियान अब दिल्ली के हर नुक्कड़ हर मोहल्ले तक जायेगा 

हमनें अभी केवल झूठे वादों की पोल खोली हैं अभी दिल्ली की गलियों में केजरीवाल की असफलताओं का ढोल बजेगा",2024-09-28T09:17:00.000Z,3991,22 स त बर स श र ह ए हम र अभ य न ल_द ल ल ब ह ल क असर ह क क जर व ल ग ग आज सड क पर घ मन लग ह दस स ल द ल ल ब ह ल क हम र अभ य न अब द ल ल क हर न क कड हर म हल ल तक ज य ग हमन अभ क वल झ ठ व द क प ल ख ल ह अभ द ल ल क गल य म क जर व ल क असफलत ओ क ढ ल बज ग 
1838221224939286728,"IYKYFK ka matlab toh bata dete, Flipkart pookie kyun ban raha hai😂",2024-09-23T14:17:00.000Z,2302,iykyfk ka matlab toh bata dete flipkart pookie kyun ban raha hai 
1838506557253857680,"एक अकेला = देवाभाऊ

#DevaBhau",2024-09-24T09:11:00.000Z,2676,एक अक ल द व भ ऊ 
1838202111516913697,"There is no place for hate speech in progressive Maharashtra. The Tiranga rally is an initiative against hate speech, divisive politics along religious and caste lines, and the selective targeting of minority communities. Putting our political differences aside, I express my solidarity and offer my support to the rally against hate speech and the targeting of minorities by the ruling party legislators in the state and those backed by the state.

पुरोगामी महाराष्ट्रात द्वेषयुक्त भाषणाला थारा नाही.  तिरंगा रॅली हा द्वेषयुक्त भाषण, धार्मिक आणि जातीय भेदभावाचे राजकारण आणि अल्पसंख्याक समुदायांना निवडक लक्ष्य करण्याच्या विरोधात एक पाऊल आहे. आमचे राजकीय मतभेद बाजूला ठेवून मी द्वेषयुक्त भाषण आणि राज्यातील सत्ताधारी पक्षाच्या आमदारांद्वारे आणि सरकारचा पाठिंबा असल्याचे व्यक्तींकडून अल्पसंख्याकांना लक्ष्य करण्याच्या विरोधातील रॅलीला माझा पाठिंबा देतो.",2024-09-23T13:01:00.000Z,968,there is no place for hate speech in progressive maharashtra the tiranga rally is an initiative against hate speech divisive politics along religious and caste lines and the selective targeting of minority communities putting our political differences aside i express my solidarity and offer my support to the rally against hate speech and the targeting of minorities by the ruling party legislators in the state and those backed by the state प र ग म मह र ष ट र त द व षय क त भ षण ल थ र न ह त र ग र ल ह द व षय क त भ षण ध र म क आण ज त य भ दभ व च र जक रण आण अल पस ख य क सम द य न न वडक लक ष य करण य च य व र ध त एक प ऊल आह आमच र जक य मतभ द ब ज ल ठ व न म द व षय क त भ षण आण र ज य त ल सत त ध र पक ष च य आमद र द व र आण सरक रच प ठ ब असल य च व यक त कड न अल पस ख य क न लक ष य करण य च य व र ध त ल र ल ल म झ प ठ ब द त 
1838148229709304087,मुख्यमंत्री @myogiadityanath जी ने ₹765 करोड़ की 127 विकास परियोजनाओं का लोकार्पण किया। इन विकास परियोजनाओं से विन्ध्य के विकास को पंख लगेंगे। #MajhawanWithCMYogi .,2024-09-23T09:27:00.000Z,97,म ख यम त र ज न 765 कर ड क 127 व क स पर य जन ओ क ल क र पण क य इन व क स पर य जन ओ स व न ध य क व क स क प ख लग ग 
1794001342715113756,"आज बैंक गया कार ऋण लेने के लिए। बैंक अधिकारी सज्जन पुरुष थे, बिठाया, शीतल पेय पिलाया।
 फिर दस लाख के ऋण पर 8500 रुपए हर महीने की किस्त तय कर दी। 
बोला ऋण की किस्त कैसे चुकाओगे। मै बोला राहुल गाँधी ने बोला है चार जून को हमारी सरकार बन जायेगी,
और बनते ही #खटा_खट_खटा_खट 8500 रुपए हर महीने मेरे बैंक मे आ जायेंगे। 
उसी से मे वो मेरी किस्त काट लेना।
भगवान् कसम हाथापाई होने की नौबत आ गयी और हाथ से शीतल पेय भी छीन लिया गया। 

बताओ कुछ गलत किया क्या मैंने  ??  
🤣🤣",2024-05-24T13:43:00.000Z,159,आज ब क गय क र ऋण ल न क ल ए ब क अध क र सज जन प र ष थ ब ठ य श तल प य प ल य फ र दस ल ख क ऋण पर 8500 र पए हर मह न क क स त तय कर द ब ल ऋण क क स त क स च क ओग म ब ल र ह ल ग ध न ब ल ह च र ज न क हम र सरक र बन ज य ग और बनत ह _खट_खट _खट 8500 र पए हर मह न म र ब क म आ ज य ग उस स म व म र क स त क ट ल न भगव न कसम ह थ प ई ह न क न बत आ गय और ह थ स श तल प य भ छ न ल य गय बत ओ क छ गलत क य क य म न 
1837126833759760792,"भारत की आज़ादी के समय मेवात की आवाम बड़ी संख्या में देश से पलायन कर रही थी।
इसकी सूचना मिलने पर महात्मा गांधी जी मेवात गए और उनके कहने मात्र से, पलायन कर रहे लोगों ने अपने देश भारत में ही रहने और संविधान व गांधी के रास्ते पर चलने का फ़ैसला किया।

कल देर शाम हरियाणा के हथीन विधानसभा क्षेत्र के आली गाँव में कांग्रेस की जनसभा में हज़ारों लोग एकत्रित हुए। मैंने जब महात्मा गांधी जी की मेवात की ऐतिहासिक यात्रा और उनसे मेवात के लोगों के जुड़ाव की चर्चा की तो मौजूद लोगों की आँखें भर आईं।

कल देर शाम मेवात के इस यादगार लम्हे के कुछ हिस्से साझा कर रहा हूँ।

#हरियाणा_विधानसभा_चुनाव #हरियाणा_मांगे_हिसाब

@INCIndia @kharge @RahulGandhi @kcvenugopalmp @ashokgehlot51 @MukulWasnik @ajaymaken @BhupinderShooda @manickamtagore @INCUdaiBhan @DeependerSHooda @VamsiChandReddy @dnetta @INCHaryana @INCUttarPradesh",2024-09-20T13:49:00.000Z,1033,भ रत क आज द क समय म व त क आव म बड स ख य म द श स पल यन कर रह थ इसक स चन म लन पर मह त म ग ध ज म व त गए और उनक कहन म त र स पल यन कर रह ल ग न अपन द श भ रत म ह रहन और स व ध न व ग ध क र स त पर चलन क फ सल क य कल द र श म हर य ण क हथ न व ध नसभ क ष त र क आल ग व म क ग र स क जनसभ म हज र ल ग एकत र त ह ए म न जब मह त म ग ध ज क म व त क ऐत ह स क य त र और उनस म व त क ल ग क ज ड व क चर च क त म ज द ल ग क आ ख भर आई कल द र श म म व त क इस य दग र लम ह क क छ ह स स स झ कर रह ह य ण _व ध नसभ _च न व य ण _म ग _ह स ब 
1553460384295620608,"A proud moment for India! 

Heartiest congratulations to #SanketSargar for clinching the #Silvermedal at the #CommonwealthGames2022",2022-07-30T19:19:00.000Z,45,a proud moment for india heartiest congratulations to for clinching the at the 
1552569174987132930,"Extending best wishes and good luck to Team #India at the #Commonwealth Games 2022 at #Birmingham
 #CommonwealthGames2022 #CommonwealthGames",2022-07-28T08:18:00.000Z,42,extending best wishes and good luck to team at the games 2022 at 
1551132909309898752,"#WorldChampionships.
Congratulations Neeraj on bagging the #Silver 🥈 ! 
This is a boost to the inspiration and motivation you’ve been creating in the YOUth ! 
#neerajchopra #javelin #youth #sports",2022-07-24T09:11:00.000Z,81, congratulations neeraj on bagging the this is a boost to the inspiration and motivation you ve been creating in the youth 
1550144121985048576,Congratulations #Draupadi_Murmu,2022-07-21T15:42:00.000Z,316,congratulations 
1549755264881938434,"""If you want to walk fast, walk alone. But if you want to walk far, walk together"" - @RNTata2000 

#MotivationalQuotes",2022-07-20T13:57:00.000Z,127, if you want to walk fast walk alone but if you want to walk far walk together 
1548562160556449798,Congratulations @Pvsindhu1,2022-07-17T06:56:00.000Z,40,congratulations 
1545403266158268417,👍🏽 As the saying goes: Necessity is the mother of invention…,2022-07-08T13:43:00.000Z,62320, as the saying goes necessity is the mother of invention 
1545365366687182848,#Shocking Very sad news  #ShinzoAbe was a great man…..May his soul rest in peace.,2022-07-08T11:13:00.000Z,48, very sad news was a great man may his soul rest in peace 
1526527828329521152,Congratulations #TeamIndia for maiden #ThomasCup,2022-05-17T11:39:00.000Z,104,congratulations for maiden 
1517934076208025601,Happy Bday @sachin_rt,2022-04-23T18:31:00.000Z,132,happy bday 
1512354304124137476,"“No matter what you’re going through, there’s a light at the end of the tunnel.

#FridayMotivation",2022-04-08T08:58:00.000Z,151, no matter what you re going through there s a light at the end of the tunnel 
1510124807928823812,"गुढीपाडवा व मराठी नूतन वर्षानिमित्त सर्वांना शुभेच्छा..!!! #GudiPadwa 

Andariki #Ugadi Subhakankshalu!",2022-04-02T05:19:00.000Z,70,ग ढ प डव व मर ठ न तन वर ष न म त त सर व न श भ च छ andariki subhakankshalu 
1506511724119166979,#BhagatSingh #Sukhdev #Rajguru #शहीद_दिवस,2022-03-23T06:02:00.000Z,95, द_द वस
1499754086312574979,RIP @ShaneWarne,2022-03-04T14:30:00.000Z,58,rip 
1494870083185053696,"A Yodha who stood between Dharma & Adharma is Known as #chatrapatishivajimaharaj 

#छत्रपती_शिवाजी_महाराज_जयंती",2022-02-19T03:02:00.000Z,171,a yodha who stood between dharma adharma is known as रपत _श व ज _मह र ज_जय त 
1490179171364278272,देश की शान और संगीत जगत की शिरमोर स्वर कोकिला भारत रत्न लता मंगेशकर जी का निधन बहुत ही दुखद है। पुण्यात्मा को मेरी भावभीनी श्रद्धांजलि। उनका जाना देश के लिए अपूरणीय क्षति है। वे सभी संगीत साधकों के लिए सदैव प्रेरणा थी। #LataMangeshkar,2022-02-06T04:22:00.000Z,207,द श क श न और स ग त जगत क श रम र स वर क क ल भ रत रत न लत म ग शकर ज क न धन बह त ह द खद ह प ण य त म क म र भ वभ न श रद ध जल उनक ज न द श क ल ए अप रण य क षत ह व सभ स ग त स धक क ल ए सद व प र रण थ 
1490053511434088449,"Congratulations Team india 

#INDvENG #Under19WorldCup #Under19WorldCupFinal",2022-02-05T20:03:00.000Z,69,congratulations team india 
1488968347513679872,"Congratulations Team India

#Under19WorldCup2022 #INDvAUS",2022-02-02T20:11:00.000Z,39,congratulations team india 
1488915088895782912,"A heartfelt tribute to a great and legendary actor Ramesh Dev.
#RIP",2022-02-02T16:39:00.000Z,71,a heartfelt tribute to a great and legendary actor ramesh dev 
1486175488423112705,"One Nation, many cultures 🇮🇳

Proud to be Indian.

#RepublicDay",2022-01-26T03:13:00.000Z,114,one nation many cultures proud to be indian 
1844108420053704809,"""रतन टाटा जी का यह आखिरी वीडियो है,इसके बाद उनको कोई देख नहीं पाया!"" The Titan

#RatanTata",2024-10-09T20:11:00.000Z,20653, रतन ट ट ज क यह आख र व ड य ह इसक ब द उनक क ई द ख नह प य the titan 
1844281638261526999,"मुंबई के गोरेगाँव में गरबा हो रहा था, पर जैसे ही रतन टाटा जी के निधन की सूचना मिली

वैसे ही तुरंत गरबा रोक दिया गया, रतन टाटा जी'  ने पूरी ज़िंदगी ये कमाया था।🙌

x.com/i/spaces/1lPJqOYqzXNKb",2024-10-10T07:39:00.000Z,58335,म बई क ग र ग व म गरब ह रह थ पर ज स ह रतन ट ट ज क न धन क स चन म ल व स ह त र त गरब र क द य गय रतन ट ट ज न प र ज दग य कम य थ x com i spaces 1lpjqoyqzxnkb
1844328223989170602,💔,2024-10-10T10:44:00.000Z,1, 
1844327898125304161,"बहुत छोटी सी ख्वाहिश हैं, इस छोटी सी ख्वाहिश में न जाने कितने बड़े-बड़े ख्वाब दफन हो गये।
कुछ तो कर न सकी।मिलने का बहुत मन था रतन टाटा Sir से।💔🥺",2024-10-10T10:43:00.000Z,1,बह त छ ट स ख व ह श ह इस छ ट स ख व ह श म न ज न क तन बड बड ख व ब दफन ह गय क छ त कर न सक म लन क बह त मन थ रतन ट ट sir स 
1844325162952573092,"#Legends_never_die
💫
Your kindness,Vision & unparalleled wisdom will forever echo in our hearts

Your ideas will continue to inspire generations to dream bigger & make the world a better place
🌟
हजारो साल नर्गिस~अपनी बेनूरी पे रोती है
बड़ी मुश्किल से होता है~चमन मे दीदा-वर पैदा",2024-10-10T10:32:00.000Z,10, your kindness vision unparalleled wisdom will forever echo in our hearts your ideas will continue to inspire generations to dream bigger make the world a better place हज र स ल नर ग स अपन ब न र प र त ह बड म श क ल स ह त ह चमन म द द वर प द 
1844320945147953431,I would like to dedicate my X handle in the name of #RatanTata Sir 🇮🇳🙏♥️,2024-10-10T10:15:00.000Z,1,i would like to dedicate my x handle in the name of sir 
1844312993632485754,"#NewProfilePic
You are immortal ...♥️
Love you #RatanTata Sir
Legends never die...🙏",2024-10-10T09:44:00.000Z,3, you are immortal love you sir legends never die 
1844247636045594982,"5000 fine on the spot...2 years jail
Vaccine की जरूरत नहीं पड़ेगी...",2024-10-10T05:24:00.000Z,1,5000 fine on the spot 2 years jail vaccine क जर रत नह पड ग 
1844223230820876508,😀,2024-10-10T03:47:00.000Z,1, 
1844215102133895362,"🙏💔
My one and only favourite,my inspiration Ratan Tata Sir...",2024-10-10T03:15:00.000Z,13, my one and only favourite my inspiration ratan tata sir 
1843938511805931921,नीचता की हद पार कर दी इन लोगो ने...,2024-10-09T08:56:00.000Z,1,न चत क हद प र कर द इन ल ग न 
1843690098967359846,"#RGKAR 
Mass resignation of Senior faculties of RG kar Hospital #Kolkata
To support hunger strike by junior doctor...",2024-10-08T16:29:00.000Z,13, mass resignation of senior faculties of rg kar hospital to support hunger strike by junior doctor 
1843482068636053881,"भारतीय राजनीति के युग पुरुष, भारत रत्न, महान स्वाधीनता सेनानी एवं समाजवादी चिंतक, #संपूर्ण_क्रांति का बिगुल फूंकने वाले #लोकनायक जयप्रकाश नारायण जी की पुण्यतिथि पर उन्हें कोटिश: नमन एवं विनम्र श्रद्धांजलि।🙏

आपके विचार एवं आदर्श हम जदयू कार्यकर्ताओं को सदैव प्रेरित करते रहेंगे।

#LokNayak #JayPrakashNarayan",2024-10-08T02:42:00.000Z,133,भ रत य र जन त क य ग प र ष भ रत रत न मह न स व ध नत स न न एव सम जव द च तक प र ण_क र त क ब ग ल फ कन व ल कन यक जयप रक श न र यण ज क प ण यत थ पर उन ह क ट श नमन एव व नम र श रद ध जल आपक व च र एव आदर श हम जदय क र यकर त ओ क सद व प र र त करत रह ग 
1843617248822325487,बधाई हो,2024-10-08T11:39:00.000Z,27,बध ई ह 
1843649911151308891,मैने ऐसा क्या लिख दिया जो अपने सिर को ठोक रहे हैं भईया...,2024-10-08T13:49:00.000Z,0,म न ऐस क य ल ख द य ज अपन स र क ठ क रह ह भईय 
1843637499048149085,"😀
धोबी का ....",2024-10-08T13:00:00.000Z,1, ध ब क 
1843629618823377046,"Mass resignation of Senior faculties of RG KAR medical college and hospital.
#RGKAR 
#Kolkata",2024-10-08T12:28:00.000Z,3,mass resignation of senior faculties of rg kar medical college and hospital 
1843614994400981049,yewtu.be/shorts/Ls1S6uehp…,2024-10-08T11:30:00.000Z,1,yewtu be shorts ls1s6uehp 
1843580724278067293,"50 Senior Doctors At RG Kar Hospital Resign To Support Juniors' Protest ndtv.com/india-news/50-senio… 

#RGKarMedicalCollegeHospital #RGkarcase #Kolkata",2024-10-08T09:14:00.000Z,433,50 senior doctors at rg kar hospital resign to support juniors protest ndtv com india news 50 senio 
559612158317576193,Wonderful to see US & India come together in a bond of mutual friendship and trust. Both charismatic leaders deserve great credit and praise,2015-01-26T07:21:00.000Z,3747,wonderful to see us india come together in a bond of mutual friendship and trust both charismatic leaders deserve great credit and praise
550331809112682498,@RNTata2000  Best wishes for the New Year. Hope it's a great                       year with all your hopes and wishes realised.,2014-12-31T16:45:00.000Z,1211, best wishes for the new year hope it s a great year with all your hopes and wishes realised 
549794916541272065,I want to thank those who sent me birthday greetings for their kind words and thoughtfulness.,2014-12-30T05:11:00.000Z,2366,i want to thank those who sent me birthday greetings for their kind words and thoughtfulness 
549241845067157504,"My heart goes out to those on board the missing AirAsia flight , their friends and relatives at this difficult time.",2014-12-28T16:33:00.000Z,2458,my heart goes out to those on board the missing airasia flight their friends and relatives at this difficult time 
548119397391294464,@AfzalkhanpkKhan   Thank you afzalkhan,2014-12-25T14:13:00.000Z,239, thank you afzalkhan
545196537253335040,My deepest condolences go out to the families of the innocent students in Pakistan who were shot yesterday  in an unforgivable massacre.,2014-12-17T12:39:00.000Z,1815,my deepest condolences go out to the families of the innocent students in pakistan who were shot yesterday in an unforgivable massacre 
545193587982356480,"I salute the govt for encouraging new airlines to fly in India, so that travellers can reach their destinations faster at affordable prices.",2014-12-17T12:27:00.000Z,1952,i salute the govt for encouraging new airlines to fly in india so that travellers can reach their destinations faster at affordable prices 
524059974456979456,#bringbackourgirls it is time to rescue the #ChibokGirls and bring them home – supporting @GoceanC Commissioner @obyezeks & all her efforts,2014-10-20T04:50:00.000Z,1420, it is time to rescue the and bring them home supporting commissioner all her efforts
510383016162512896,"Help us reach 250,000 voices for #highseas #ocean health and protection. Sign and retweet @GOceanC petition! goo.gl/6Xw3FV",2014-09-12T11:02:00.000Z,1321,help us reach 250 000 voices for health and protection sign and retweet petition goo gl 6xw3fv
509555173375504385,"If you care for the #ocean as I do, please click here and sign the @GOceanC petition goo.gl/6Xw3FV",2014-09-10T04:13:00.000Z,1244,if you care for the as i do please click here and sign the petition goo gl 6xw3fv
507915342417375233,"The #ocean is essential for all life on earth - ­ time to protect it.
Please join me and sign the petition goo.gl/6Xw3FV",2014-09-05T15:37:00.000Z,1295,the is essential for all life on earth time to protect it please join me and sign the petition goo gl 6xw3fv
497362400064987136,Tks 4 suprt.Nev spoke of ind dev in State-only view fm car in Rajarhat fm airprt 2 Sonar.Mitra's angr needless.C link,2014-08-07T12:43:00.000Z,1490,tks 4 suprt nev spoke of ind dev in state only view fm car in rajarhat fm airprt 2 sonar mitra s angr needless c link
481740256082161664,The nation voted 4 change. We need 2 stand together 2 support the new Govt's actions  to re-build economic growth and prosperity in India.,2014-06-25T10:06:00.000Z,2499,the nation voted 4 change we need 2 stand together 2 support the new govt s actions to re build economic growth and prosperity in india 
468216834202689536,Mr. Modi's landslide victory echoes the people's mandate for strong leadership and clear policies for growth and prosperity for India.,2014-05-19T02:29:00.000Z,3107,mr modi s landslide victory echoes the people s mandate for strong leadership and clear policies for growth and prosperity for india 
466558022081597440,Dr.Manmohan Singh demits office this week after 10 yrs. He led with great dignity and displayed high personal values.,2014-05-14T12:37:00.000Z,2138,dr manmohan singh demits office this week after 10 yrs he led with great dignity and displayed high personal values 
456345076935839745,Greatly honored to receive recognition from UK so graciously bestowed by Her Majesty. See link for press statement.,2014-04-16T08:15:00.000Z,1448,greatly honored to receive recognition from uk so graciously bestowed by her majesty see link for press statement 
428432265853816832,England have retained the Ashes....,2014-01-29T07:39:00.000Z,868,england have retained the ashes 
418067665966481409,"Wishing you all a very happy new year. I hope 2014 brings you everything you wish for, and that yr dreams are fulfilled",2013-12-31T17:14:00.000Z,1343,wishing you all a very happy new year i hope 2014 brings you everything you wish for and that yr dreams are fulfilled
416988156638932992,I greatly appreciate the kind sentiments and greetings received on my birthday. They mean a lot to me. I wish you all a happy new year.,2013-12-28T17:44:00.000Z,1100,i greatly appreciate the kind sentiments and greetings received on my birthday they mean a lot to me i wish you all a happy new year 
408789651777155072,The world has lost a great leader. Nelson Mandela was the father of a free South Africa where all people had equal rights. He will be missed,2013-12-06T02:47:00.000Z,1038,the world has lost a great leader nelson mandela was the father of a free south africa where all people had equal rights he will be missed
1564834006595674112,"After successful trending of #BoycottBrahamastra people are now trending #BoycottbollywoodForever on Social Media Platforms 

Filmmakers are now worried that their Anti-Hindu/Anti-India Narrative/Agenda is not working any more as they are totally exposed

msn.com/en-in/autos/other/bo…",2022-08-31T04:34:00.000Z,4551,after successful trending of people are now trending on social media platforms filmmakers are now worried that their anti hindu anti india narrative agenda is not working any more as they are totally exposed msn com en in autos other bo 
1564856525956427777,"Always boycott..👍

#BoycottBrahamastra
#BoycottBollywood",2022-08-31T06:04:00.000Z,2059,always boycott 
1564819509994672130,"It’s time to take revenge of our Sushant. This guy always tried to defame him, so it’s the time now to show him the power of common people.
#BrahmastraIn9Days #brahmastra #BoycottBrahamastra #BoycottBollwood",2022-08-31T03:36:00.000Z,2112,it s time to take revenge of our sushant this guy always tried to defame him so it s the time now to show him the power of common people 
1561902821229748225,They are asking for a #BoycottBrahamastra ... Let's not disappoint them.,2022-08-23T02:27:00.000Z,935,they are asking for a let s not disappoint them 
1564821882854969349,"I'm a big beef guy.
 Maliccha's making movies on dharma who don't know what Dharma says about 'Cow's and cattles -milch animals',those who loves to eat beef and publicize their misdeeds are teaching us dharma by filthy propaganda.
@aliaa08
#BoycottBrahamastra 
#gemsofbollywood",2022-08-31T03:46:00.000Z,1062,i m a big beef guy maliccha s making movies on dharma who don t know what dharma says about cow s and cattles milch animals those who loves to eat beef and publicize their misdeeds are teaching us dharma by filthy propaganda 
1564877411652882433,#BoycottBrahamastra,2022-08-31T07:27:00.000Z,1,
1564590608584425474,The public has stopped funding terrorist. #BoycottBrahamastra #boycotbollybollywoodforever,2022-08-30T12:27:00.000Z,1068,the public has stopped funding terrorist 
1564646340675915777,#Brahmastra #BoycottBrahamastra #BoycottBramhastra #BoycottBramhastraMovie this movie disrespectful to Hindu temple 🛕 Ranbir kapoor entered in lord shiva temple wearing a shoes 👟 and also in PK movie insulted the lord hanuman and lord shiva. So guys do not watch this movie,2022-08-30T16:08:00.000Z,6599, this movie disrespectful to hindu temple ranbir kapoor entered in lord shiva temple wearing a shoes and also in pk movie insulted the lord hanuman and lord shiva so guys do not watch this movie
1564616873391824902,"Instead of watching/funding thugs of #Brahmastra feed poor & hungry children. 

#BoycottBrahamastra 
#BoycottBollywood",2022-08-30T14:11:00.000Z,929,instead of watching funding thugs of feed poor hungry children 
1564580184187367425,"Noone can force you what should u eat.But in any Muslim country can we eat pork?.Even in many states of usa Horse meat is prohibited.Then what is wrong if majority of Hindu population don't want slaughter of cows.
#BoycottBrahamastra 
#BoycottBollywood",2022-08-30T11:45:00.000Z,2242,noone can force you what should u eat but in any muslim country can we eat pork even in many states of usa horse meat is prohibited then what is wrong if majority of hindu population don t want slaughter of cows 
1564645454583058432,"#BoycottBramhastraMovie 
#BoycottBrahamastra 
😡😡😡🇮🇳🚩👍💪we near our goal.",2022-08-30T16:05:00.000Z,2704, we near our goal 
1564821174638759936,"From #AmitabhBachchan to #AamirKhan to #AkshayKumar, all have failed this year. Will #RanbirKapoor and #HrithikRoshan succeed with #Brahmastra and #VikramVedha or fall prey to #BoycottBrahamastra #BoycottBollywood #BoycottbollywoodForever ?

firstpost.com/entertainment/…",2022-08-31T03:43:00.000Z,686,from to to all have failed this year will and succeed with and or fall prey to firstpost com entertainment 
1564824252687257600,"#Secularism in real life looks like this not the way #Bollywood portrays it. It's high time to wake up sleeping Hindus, 
#BoycottbollywoodForever #BoycottBhramastra #BoycottBollywood is need of the hour",2022-08-31T03:55:00.000Z,451, in real life looks like this not the way portrays it it s high time to wake up sleeping hindus is need of the hour
1564633957290893312,"Just show them the real power of the public these arrogance behaviours do not be tolerant because of the name of the god and goddess so called on their movies. 
#BoycottBramhastra 
#BoycottBollywood #BoycottbollywoodForever           Please support by following 🙏",2022-08-30T15:19:00.000Z,933,just show them the real power of the public these arrogance behaviours do not be tolerant because of the name of the god and goddess so called on their movies please support by following 
1564850523194691584,"#BoycottbollywoodForever
#BoycottBrahamastra 
There is no place for talent in Bollywood. They have made it a family business. Disrespecting hindu gods and expecting us to watch their movie. 💯 BOYCOTT BOLLYWOOD",2022-08-31T05:40:00.000Z,14265, there is no place for talent in bollywood they have made it a family business disrespecting hindu gods and expecting us to watch their movie boycott bollywood
1564672055869448193,"#BoycottBrahamastra
Do not stop now warriors. Finish the paapi Karan Johar and Urduwood. #BoycottBollywood  #BoycottbollywoodForever",2022-08-30T17:51:00.000Z,2187, do not stop now warriors finish the paapi karan johar and urduwood 
1564515650244329475,"#Brahmastra

BROTHERS‼️ R U With Us‼️

#BoycottBrahmastra
Give ❤️If U R  Supporting 💥💥
#BoycottbollywoodForever",2022-08-30T07:29:00.000Z,1884, brothers r u with us give if u r supporting 
1564599172598493185,Mock Indians but pray for Pakistanis,2022-08-30T13:01:00.000Z,13486,mock indians but pray for pakistanis
